readership_id,user_id,user_name,email,gender,country_code,company,user_guest,article_id,visit_date,visit_date_timestamp,visit_duration,author_id,serie_id
1877,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,167,3/2/2017,5/31/2017 19:42,1072,24,24
589,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,136,6/8/2017,5/16/2017 6:26,1072,18,17
1558,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,174,2/21/2017,1/30/2017 11:25,1074,32,36
329,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,206,4/22/2017,2/27/2017 23:30,1076,36,9
164,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,177,2/2/2017,6/23/2017 4:03,1076,32,36
1488,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,171,2/17/2017,1/31/2017 10:17,1077,32,36
1066,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,159,8/20/2017,3/4/2017 16:28,1077,24,24
320,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,208,5/14/2017,3/3/2017 11:03,1077,36,9
1780,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,216,8/29/2017,8/7/2017 1:08,1080,22,9
1183,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,140,7/7/2017,5/19/2017 0:38,1081,18,17
831,7,Addi,aausherbm@nsw.gov.au,Female,SE,Nordea,FALSE,188,5/25/2017,1/11/2017 17:19,1081,45,46
153,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,195,3/14/2017,2/13/2017 1:37,1083,45,46
61,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,153,1/23/2017,1/2/2017 9:37,1083,24,17
1999,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,147,3/21/2017,3/29/2017 11:17,1085,18,17
1803,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,144,1/5/2017,3/8/2017 3:01,1085,18,17
1522,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,200,5/29/2017,4/18/2017 20:58,1085,45,46
1594,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,223,7/11/2017,4/4/2017 19:35,1087,22,6
867,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,225,1/30/2017,4/12/2017 23:45,1089,22,6
807,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,147,6/19/2017,7/21/2017 21:23,1090,18,17
1720,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,124,8/3/2017,3/29/2017 8:58,1091,15,17
1031,1,Adolf,aordelteb@bloglovin.com,Male,SE,Schuster,TRUE,182,3/27/2017,6/12/2017 16:31,1091,32,46
1173,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,189,4/29/2017,6/8/2017 20:51,1092,45,46
1371,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,219,6/20/2017,1/30/2017 3:53,1093,22,6
1726,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,157,7/2/2017,2/21/2017 6:29,1094,24,24
738,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,165,7/4/2017,5/23/2017 9:37,1094,24,24
568,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,216,3/13/2017,8/9/2017 7:39,1094,22,9
1145,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,196,3/22/2017,8/4/2017 17:58,1095,45,46
1210,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,146,6/8/2017,7/16/2017 15:56,1096,18,17
1495,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,216,7/1/2017,3/18/2017 7:49,1098,22,9
1500,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,231,7/21/2017,4/8/2017 3:10,1100,22,6
1191,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,163,6/19/2017,5/15/2017 8:37,1100,24,24
576,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,170,6/14/2017,6/15/2017 22:48,1100,32,24
1416,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,204,2/28/2017,8/8/2017 14:57,1101,36,9
317,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,226,5/22/2017,5/8/2017 22:22,1101,22,6
557,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,153,7/3/2017,2/28/2017 13:48,1103,24,17
1181,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,201,3/22/2017,3/15/2017 0:49,1104,36,9
1890,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,164,8/9/2017,2/28/2017 15:13,1106,24,24
461,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,170,3/27/2017,2/26/2017 16:03,1107,32,24
84,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,139,8/27/2017,3/8/2017 18:37,1108,18,17
1352,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,168,7/16/2017,3/25/2017 9:18,1112,24,24
1261,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,183,3/27/2017,2/24/2017 19:27,1112,45,46
1773,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,142,2/27/2017,7/6/2017 19:16,1114,18,17
773,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,218,6/20/2017,3/9/2017 22:30,1114,22,9
1528,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,157,7/15/2017,4/30/2017 22:08,1115,24,24
845,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,157,7/2/2017,4/21/2017 16:01,1115,24,24
410,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,193,8/4/2017,1/15/2017 15:51,1115,45,46
219,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,148,6/2/2017,1/21/2017 2:09,1115,18,17
1738,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,141,3/23/2017,5/29/2017 21:43,1116,18,17
1878,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,200,7/11/2017,2/7/2017 21:27,1117,45,46
1287,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,213,3/8/2017,4/2/2017 0:46,1117,36,9
984,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,207,8/8/2017,1/22/2017 12:07,1117,36,9
1283,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,149,8/26/2017,5/20/2017 13:14,1118,18,17
1140,7,Addi,aausherbm@nsw.gov.au,Female,SE,Nordea,FALSE,152,5/2/2017,6/9/2017 0:58,1118,24,17
1473,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,182,2/9/2017,3/6/2017 9:10,1119,32,46
700,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,177,2/20/2017,4/3/2017 1:41,1121,32,36
646,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,216,1/18/2017,1/17/2017 1:48,1121,22,9
1797,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,178,5/27/2017,6/15/2017 8:41,1122,32,36
1270,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,186,7/19/2017,4/25/2017 7:47,1122,45,46
341,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,162,1/6/2017,6/20/2017 10:04,1123,24,24
255,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,157,1/21/2017,5/15/2017 20:53,1123,24,24
72,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,208,8/6/2017,7/15/2017 4:45,1123,36,9
1395,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,201,7/22/2017,2/19/2017 22:40,1124,36,9
982,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,136,7/21/2017,6/1/2017 8:30,1125,18,17
1483,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,193,2/1/2017,4/25/2017 7:03,1127,45,46
453,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,184,5/9/2017,1/18/2017 21:36,1127,45,46
1125,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,202,4/30/2017,6/10/2017 22:01,1128,36,9
581,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,227,3/2/2017,3/15/2017 6:06,1128,22,6
277,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,124,5/9/2017,6/3/2017 6:35,1129,15,17
113,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,134,6/7/2017,6/1/2017 8:28,1129,15,17
416,4,Aluin,agreenroyd3@github.com,Male,DK,Nordea,TRUE,221,8/29/2017,8/6/2017 12:03,1130,22,6
1111,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,204,4/14/2017,4/11/2017 17:33,1131,36,9
1025,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,215,8/30/2017,4/18/2017 8:53,1132,36,9
1497,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,127,8/11/2017,1/5/2017 10:52,1133,15,17
609,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,224,1/8/2017,6/22/2017 7:17,1133,22,6
26,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,175,6/27/2017,5/27/2017 7:51,1133,32,36
1197,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,151,7/23/2017,4/15/2017 15:32,1134,24,17
176,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,170,2/10/2017,7/3/2017 16:45,1134,32,24
1600,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,227,5/3/2017,6/2/2017 5:35,1135,22,6
264,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,148,1/29/2017,1/21/2017 12:46,1136,18,17
758,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,193,6/3/2017,7/7/2017 9:14,1139,45,46
1792,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,220,2/10/2017,1/2/2017 21:53,1140,22,6
1935,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,190,8/16/2017,3/1/2017 0:03,1141,45,46
537,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,133,2/7/2017,1/21/2017 0:23,1141,15,17
161,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,178,1/2/2017,5/11/2017 15:58,1141,32,36
808,87,Cornelius,cbrodnecke38@wisc.edu,Male,SE,Rippin-Osinski,FALSE,230,8/19/2017,7/7/2017 19:50,1142,22,6
231,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,191,2/20/2017,5/19/2017 17:36,1142,45,46
1303,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,161,6/19/2017,8/16/2017 13:02,1145,24,24
306,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,192,8/22/2017,3/26/2017 3:43,1145,45,46
428,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,173,1/30/2017,4/3/2017 11:41,1146,32,36
1869,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,194,5/14/2017,8/18/2017 1:47,1147,45,46
794,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,214,5/12/2017,7/30/2017 1:49,1147,36,9
594,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,212,3/15/2017,2/2/2017 12:42,1147,36,9
18,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,154,8/11/2017,8/6/2017 8:24,1147,24,17
560,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,175,1/11/2017,5/10/2017 22:35,1148,32,36
1203,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,222,8/5/2017,6/5/2017 6:50,1149,22,6
1040,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,196,5/1/2017,2/17/2017 6:32,1149,45,46
399,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,198,5/6/2017,6/14/2017 19:36,1149,45,46
1557,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,206,8/25/2017,3/7/2017 16:50,1152,36,9
1338,102,Benedikt,bhrihorovichjz@example.com,Male,FR,Green and Sons,TRUE,188,4/25/2017,5/28/2017 16:46,1152,45,46
729,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,134,8/28/2017,3/1/2017 11:01,1153,15,17
349,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,216,1/15/2017,3/30/2017 4:07,1154,22,9
151,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,167,2/7/2017,3/3/2017 20:04,1154,24,24
6,6,Kerwin,kfolkerfa@bloglines.com,Male,NO,Waelchi and Johnson,TRUE,135,7/13/2017,4/20/2017 10:33,1154,18,17
1906,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,183,7/12/2017,1/18/2017 2:12,1156,45,46
1598,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,155,3/3/2017,3/29/2017 10:33,1156,24,24
1593,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,210,1/22/2017,7/3/2017 16:45,1156,36,9
371,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,127,3/22/2017,5/14/2017 10:48,1156,15,17
51,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,198,1/19/2017,5/22/2017 21:30,1156,45,46
1219,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,181,3/7/2017,6/10/2017 22:46,1157,32,46
1055,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,205,2/3/2017,8/20/2017 21:42,1158,36,9
1815,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,153,1/14/2017,2/3/2017 12:21,1159,24,17
1648,0,Aurlie,aocrottyku@sbwire.com,Female,FI,Mayer-Yundt,TRUE,128,7/24/2017,8/26/2017 14:54,1160,15,17
1003,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,138,6/26/2017,1/4/2017 2:26,1160,18,17
1616,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,194,3/31/2017,5/7/2017 13:11,1161,45,46
227,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,192,6/18/2017,7/10/2017 21:43,1161,45,46
755,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,162,7/16/2017,4/6/2017 16:19,1163,24,24
654,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,125,6/11/2017,5/26/2017 16:22,1164,15,17
509,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,143,2/9/2017,4/4/2017 1:34,1164,18,17
446,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,215,4/4/2017,7/23/2017 3:29,1164,36,9
1545,0,Aurlie,aocrottyku@sbwire.com,Female,FI,Mayer-Yundt,TRUE,144,8/2/2017,3/15/2017 1:00,1166,18,17
673,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,158,3/7/2017,5/13/2017 20:15,1166,24,24
1918,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,123,1/19/2017,1/25/2017 15:03,1168,15,17
1362,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,215,3/26/2017,2/24/2017 16:49,1170,36,9
1020,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,226,8/8/2017,8/10/2017 10:58,1171,22,6
1409,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,218,4/3/2017,4/12/2017 13:06,1172,22,9
1398,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,162,3/15/2017,6/12/2017 5:16,1172,24,24
658,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,153,5/31/2017,6/23/2017 19:14,1172,24,17
1218,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,213,2/9/2017,8/15/2017 15:10,1173,36,9
1950,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,164,5/24/2017,1/28/2017 3:30,1175,24,24
131,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,191,1/30/2017,5/13/2017 7:29,1175,45,46
772,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,210,3/25/2017,4/25/2017 5:53,1177,36,9
1675,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,150,3/20/2017,6/3/2017 13:17,1178,18,17
251,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,195,3/14/2017,1/6/2017 1:42,1178,45,46
1357,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,139,7/23/2017,2/17/2017 15:33,1179,18,17
1251,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,205,1/2/2017,2/1/2017 4:26,1179,36,9
642,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,229,8/5/2017,4/19/2017 12:15,1182,22,6
420,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,165,2/15/2017,2/15/2017 16:49,1183,24,24
638,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,228,2/25/2017,1/9/2017 14:17,1184,22,6
325,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,166,8/6/2017,7/25/2017 16:49,1184,24,24
173,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,223,1/31/2017,8/16/2017 0:40,1185,22,6
144,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,177,6/19/2017,7/15/2017 13:02,1185,32,36
1902,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,220,2/1/2017,4/23/2017 21:20,1186,22,6
784,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,136,5/11/2017,6/13/2017 11:57,1189,18,17
393,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,186,3/14/2017,1/17/2017 15:06,1190,45,46
1707,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,228,8/7/2017,5/25/2017 7:17,1192,22,6
929,2,Antonin,akinlockk2@cbsnews.com,Male,SE,Toy LLC,TRUE,127,7/5/2017,6/7/2017 1:02,1192,15,17
709,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,217,5/25/2017,4/9/2017 13:03,1192,22,9
1948,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,230,5/10/2017,7/17/2017 14:52,1193,22,6
1300,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,150,6/8/2017,8/15/2017 20:20,1193,18,17
1088,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,137,6/26/2017,1/15/2017 14:21,1193,18,17
356,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,209,1/12/2017,3/1/2017 23:32,1193,36,9
85,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,186,5/28/2017,2/28/2017 16:23,1193,45,46
1092,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,217,4/5/2017,5/6/2017 15:49,1197,22,9
1315,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,180,8/1/2017,3/12/2017 16:45,1198,32,36
886,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,185,1/23/2017,7/28/2017 5:00,1199,45,46
869,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,149,7/10/2017,5/23/2017 17:45,1199,18,17
1404,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,124,4/29/2017,8/5/2017 2:49,1200,15,17
43,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,174,3/2/2017,1/22/2017 22:00,1200,32,36
1460,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,170,8/10/2017,1/11/2017 20:14,1201,32,24
1418,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,175,2/2/2017,7/30/2017 0:27,1204,32,36
166,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,131,1/1/2017,3/27/2017 18:44,1205,15,17
1724,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,210,8/27/2017,3/2/2017 23:12,1206,36,9
1645,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,157,5/15/2017,2/19/2017 15:26,1206,24,24
978,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,214,8/20/2017,6/17/2017 17:44,1207,36,9
724,3,Antonie,agoodlake8n@zdnet.com,Female,FR,Schoen-Marks,FALSE,192,5/20/2017,5/2/2017 4:22,1207,45,46
376,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,195,2/5/2017,8/8/2017 16:24,1208,45,46
1891,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,165,1/29/2017,8/19/2017 8:14,1211,24,24
1428,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,153,5/14/2017,2/10/2017 16:07,1211,24,17
1758,7,Addi,aausherbm@nsw.gov.au,Female,SE,Nordea,FALSE,132,6/28/2017,1/9/2017 8:29,1212,15,17
1146,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,131,7/29/2017,5/31/2017 12:14,1212,15,17
369,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,130,3/5/2017,4/19/2017 23:21,1212,15,17
310,1,Adolf,aordelteb@bloglovin.com,Male,SE,Schuster,TRUE,195,3/1/2017,1/5/2017 19:53,1215,45,46
268,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,197,7/9/2017,5/23/2017 6:29,1216,45,46
1841,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,193,1/21/2017,7/27/2017 16:08,1217,45,46
1208,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,166,4/25/2017,1/4/2017 1:50,1217,24,24
1456,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,206,6/1/2017,6/22/2017 1:26,1219,36,9
887,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,176,7/18/2017,4/6/2017 22:00,1219,32,36
389,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,207,4/26/2017,2/3/2017 13:21,1219,36,9
544,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,224,2/27/2017,8/28/2017 13:44,1222,22,6
466,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,154,2/20/2017,8/30/2017 8:52,1222,24,17
1282,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,140,2/1/2017,8/15/2017 8:33,1223,18,17
1144,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,213,4/30/2017,1/4/2017 22:49,1223,36,9
1254,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,231,5/6/2017,1/23/2017 21:04,1224,22,6
718,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,177,3/15/2017,6/18/2017 20:39,1224,32,36
346,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,217,6/3/2017,4/1/2017 15:43,1225,22,9
997,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,197,2/9/2017,6/8/2017 16:38,1227,45,46
198,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,136,7/15/2017,7/6/2017 18:25,1227,18,17
884,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,148,6/24/2017,6/20/2017 22:52,1228,18,17
377,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,166,8/27/2017,2/19/2017 1:12,1228,24,24
1865,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,132,4/8/2017,6/2/2017 23:38,1229,15,17
1415,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,212,2/13/2017,3/7/2017 5:57,1230,36,9
1264,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,171,4/15/2017,2/5/2017 14:35,1231,32,36
41,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,148,6/22/2017,3/2/2017 10:19,1231,18,17
1814,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,171,1/12/2017,8/11/2017 16:39,1235,32,36
1131,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,135,3/26/2017,4/11/2017 17:50,1235,18,17
16,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,169,8/19/2017,1/3/2017 15:28,1235,32,24
1016,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,199,6/10/2017,7/27/2017 6:23,1236,45,46
1150,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,218,3/15/2017,4/28/2017 19:10,1237,22,9
1994,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,128,1/25/2017,3/12/2017 4:24,1238,15,17
1214,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,131,7/16/2017,2/5/2017 18:35,1239,15,17
1729,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,170,8/28/2017,4/21/2017 2:33,1242,32,24
